session,voie,sexe,statut_du_candidat,academie,serie,inscrits,presents,admis_au_1er_groupe,refuses_au_1er_groupe,ajournes_passant_les_epreuves_du_rattrapage,admis_au_rattrapage,refuses_au_rattrapage,admis_totaux,mention_tb_avec_les_felicitations,mention_tb_sans_les_felicitations,mention_b,mention_ab,sans_mention,refuses_totaux
2023,bac_technologique,F,scolaire,besancon,stl,86,86,77,1,8,7,1,84,0,3,23,24,34,2
2023,bac_technologique,F,scolaire,besancon,stmg,693,693,523,35,135,102,33,625,1,11,63,176,374,68
2023,bac_technologique,F,scolaire,bordeaux,s2tmd,10,10,10,0,0,0,0,10,0,1,6,3,0,0
2023,bac_technologique,F,scolaire,bordeaux,st2s,516,516,462,8,46,36,10,498,1,12,76,186,223,18
2023,bac_technologique,F,scolaire,bordeaux,stav,148,148,145,3,0,0,0,145,0,4,20,60,61,3
2023,bac_technologique,F,scolaire,bordeaux,std2a,188,188,185,2,1,1,0,186,0,16,56,84,30,2
2023,bac_technologique,F,scolaire,bordeaux,sthr,50,50,43,0,7,4,3,47,0,1,8,18,20,3
2023,bac_technologique,F,scolaire,bordeaux,sti2d,114,114,102,2,10,8,2,110,0,6,23,45,36,4
2023,bac_technologique,F,scolaire,bordeaux,stl,203,203,177,2,24,16,8,193,2,10,39,66,76,10
2023,bac_technologique,F,scolaire,bordeaux,stmg,1738,1738,1376,83,279,196,83,1572,0,15,136,544,877,166
2023,bac_technologique,F,scolaire,clermont-ferrand,st2s,375,375,317,4,54,38,16,355,0,4,37,140,174,20
2023,bac_technologique,F,scolaire,clermont-ferrand,stav,76,74,74,0,0,0,0,74,0,2,12,22,38,0
2023,bac_technologique,F,scolaire,clermont-ferrand,std2a,80,80,79,0,1,1,0,80,1,4,24,34,17,0
2023,bac_technologique,F,scolaire,clermont-ferrand,sthr,36,36,33,0,3,2,1,35,0,5,9,14,7,1
2023,bac_technologique,F,scolaire,clermont-ferrand,sti2d,48,48,40,3,5,3,2,43,0,1,7,18,17,5
2023,bac_technologique,F,scolaire,clermont-ferrand,stl,81,81,71,1,9,6,3,77,2,3,12,35,25,4
2023,bac_technologique,F,scolaire,clermont-ferrand,stmg,617,617,456,27,134,96,38,552,0,5,38,151,358,65
2023,bac_technologique,F,scolaire,corse,st2s,84,84,73,1,10,8,2,81,0,5,12,30,34,3
2023,bac_technologique,F,scolaire,corse,stav,9,9,7,2,0,0,0,7,0,1,0,4,2,2
2023,bac_technologique,F,scolaire,corse,sthr,4,4,3,0,1,1,0,4,0,0,0,1,3,0
2023,bac_technologique,F,scolaire,corse,sti2d,6,6,6,0,0,0,0,6,0,0,2,2,2,0
2023,bac_technologique,F,scolaire,corse,stl,7,7,5,0,2,0,2,5,0,1,0,2,2,2
2023,bac_technologique,F,scolaire,corse,stmg,161,161,131,8,22,20,2,151,0,4,23,47,77,10
2023,bac_technologique,F,scolaire,creteil,st2s,1368,1368,1084,56,228,159,69,1243,2,39,167,378,657,125
2023,bac_technologique,F,scolaire,creteil,stav,22,21,21,0,0,0,0,21,0,0,2,4,15,0
2023,bac_technologique,F,scolaire,creteil,std2a,223,223,192,6,25,13,12,205,1,5,33,75,91,18
2023,bac_technologique,F,scolaire,creteil,sthr,48,48,42,1,5,3,2,45,0,2,11,16,16,3
2023,bac_technologique,F,scolaire,creteil,sti2d,155,155,114,14,27,21,6,135,0,3,14,35,83,20
2023,bac_technologique,F,scolaire,creteil,stl,225,225,174,16,35,19,16,193,0,6,26,50,111,32
2023,bac_technologique,F,scolaire,creteil,stmg,4022,4022,2946,280,796,655,141,3601,3,39,344,1035,2180,421
2023,bac_technologique,F,scolaire,dijon,s2tmd,13,13,12,0,1,1,0,13,0,4,7,1,1,0
2023,bac_technologique,F,scolaire,dijon,st2s,418,418,366,8,44,29,15,395,0,13,52,141,189,23
2023,bac_technologique,F,scolaire,dijon,stav,96,93,86,7,0,0,0,86,0,1,12,21,52,7
2023,bac_technologique,F,scolaire,dijon,std2a,48,48,48,0,0,0,0,48,0,2,19,17,10,0
2023,bac_technologique,F,scolaire,dijon,sthr,30,30,27,0,3,1,2,28,0,4,4,8,12,2
2023,bac_technologique,F,scolaire,dijon,sti2d,49,49,46,0,3,2,1,48,0,4,13,11,20,1
2023,bac_technologique,F,scolaire,dijon,stl,77,77,69,3,5,3,2,72,0,6,9,18,39,5
2023,bac_technologique,F,scolaire,dijon,stmg,889,889,694,35,160,107,53,801,0,8,73,237,483,88
2023,bac_technologique,F,scolaire,grenoble,s2tmd,16,16,14,0,2,1,1,15,1,2,4,6,2,1
2023,bac_technologique,F,scolaire,grenoble,st2s,749,749,637,14,98,66,32,703,2,24,107,239,331,46
2023,bac_technologique,F,scolaire,grenoble,stav,158,158,155,3,0,0,0,155,0,2,34,63,56,3
2023,bac_technologique,F,scolaire,grenoble,std2a,145,145,143,0,2,1,1,144,2,11,57,56,18,1
2023,bac_technologique,F,scolaire,grenoble,sthr,65,65,65,0,0,0,0,65,1,9,18,20,17,0
2023,bac_technologique,F,scolaire,grenoble,sti2d,115,115,104,5,6,3,3,107,0,15,16,39,37,8
2023,bac_technologique,F,scolaire,grenoble,stl,144,144,131,3,10,5,5,136,0,11,20,54,51,8
2023,bac_technologique,F,scolaire,grenoble,stmg,2505,2505,1922,116,467,337,130,2259,0,26,227,680,1326,246
2023,bac_technologique,F,scolaire,guadeloupe,s2tmd,9,9,9,0,0,0,0,9,2,2,2,2,1,0
2023,bac_technologique,F,scolaire,guadeloupe,st2s,239,239,203,2,34,31,3,234,0,5,41,64,124,5
2023,bac_technologique,F,scolaire,guadeloupe,stav,7,7,7,0,0,0,0,7,0,0,1,1,5,0
2023,bac_technologique,F,scolaire,guadeloupe,std2a,25,25,25,0,0,0,0,25,1,2,9,7,6,0
2023,bac_technologique,F,scolaire,guadeloupe,sthr,12,12,12,0,0,0,0,12,0,1,2,3,6,0
2023,bac_technologique,F,scolaire,guadeloupe,sti2d,42,42,23,3,16,15,1,38,0,0,2,7,29,4
2023,bac_technologique,F,scolaire,guadeloupe,stl,36,36,28,0,8,4,4,32,0,0,3,11,18,4
2023,bac_technologique,F,scolaire,guadeloupe,stmg,270,270,218,11,41,39,2,257,1,6,37,74,139,13
2023,bac_technologique,F,scolaire,guyane,st2s,213,213,142,11,60,41,19,183,0,1,14,46,122,30
2023,bac_technologique,F,scolaire,guyane,stav,5,5,5,0,0,0,0,5,0,0,1,1,3,0
2023,bac_technologique,F,scolaire,guyane,sthr,13,13,9,2,2,2,0,11,0,0,1,2,8,2
2023,bac_technologique,F,scolaire,guyane,sti2d,13,13,5,3,5,1,4,6,0,0,1,2,3,7
2023,bac_technologique,F,scolaire,guyane,stl,39,39,23,4,12,9,3,32,0,2,2,7,21,7
2023,bac_technologique,F,scolaire,guyane,stmg,214,214,161,12,41,26,15,187,0,6,21,49,111,27
2023,bac_technologique,F,scolaire,la_reunion,st2s,395,395,326,10,59,42,17,368,1,12,64,123,168,27
2023,bac_technologique,F,scolaire,la_reunion,stav,14,13,12,1,0,0,0,12,0,0,1,3,8,1
2023,bac_technologique,F,scolaire,la_reunion,std2a,24,24,24,0,0,0,0,24,0,2,9,8,5,0
2023,bac_technologique,F,scolaire,la_reunion,sthr,13,13,11,0,2,1,1,12,0,2,3,4,3,1
2023,bac_technologique,F,scolaire,la_reunion,sti2d,87,87,74,3,10,10,0,84,0,8,3,31,42,3
2023,bac_technologique,F,scolaire,la_reunion,stl,83,83,63,2,18,10,8,73,2,3,7,25,36,10
2023,bac_technologique,F,scolaire,la_reunion,stmg,884,884,662,55,167,142,25,804,0,9,84,220,491,80
2023,bac_technologique,F,scolaire,lille,s2tmd,8,8,8,0,0,0,0,8,2,2,3,1,0,0
2023,bac_technologique,F,scolaire,lille,st2s,1663,1663,1391,59,213,146,67,1537,15,81,228,538,675,126
2023,bac_technologique,F,scolaire,lille,stav,139,138,136,2,0,0,0,136,0,1,19,50,66,2
2023,bac_technologique,F,scolaire,lille,std2a,173,173,167,2,4,3,1,170,2,35,52,50,31,3
2023,bac_technologique,F,scolaire,lille,sthr,49,49,47,0,2,1,1,48,1,8,9,19,11,1
2023,bac_technologique,F,scolaire,lille,sti2d,108,108,91,4,13,9,4,100,0,3,12,34,51,8
2023,bac_technologique,F,scolaire,lille,stl,220,220,190,9,21,13,8,203,1,10,43,70,79,17
2023,bac_technologique,F,scolaire,lille,stmg,2057,2057,1627,111,319,252,67,1879,2,44,231,603,999,178
2023,bac_technologique,F,scolaire,limoges,st2s,201,201,173,2,26,16,10,189,0,6,36,69,78,12
2023,bac_technologique,F,scolaire,limoges,stav,41,41,41,0,0,0,0,41,0,0,7,14,20,0
2023,bac_technologique,F,scolaire,limoges,std2a,21,21,21,0,0,0,0,21,0,1,2,10,8,0
2023,bac_technologique,F,scolaire,limoges,sthr,11,11,10,1,0,0,0,10,0,0,5,3,2,1
2023,bac_technologique,F,scolaire,limoges,sti2d,25,25,19,2,4,0,4,19,0,1,4,6,8,6
2023,bac_technologique,F,scolaire,limoges,stl,75,75,74,0,1,1,0,75,0,5,19,27,24,0
2023,bac_technologique,F,scolaire,limoges,stmg,345,345,260,18,67,47,20,307,0,5,23,85,194,38
2023,bac_technologique,F,scolaire,lyon,s2tmd,10,10,10,0,0,0,0,10,1,4,4,1,0,0
2023,bac_technologique,F,scolaire,lyon,st2s,928,928,744,53,131,93,38,837,0,25,120,281,411,91
2023,bac_technologique,F,scolaire,lyon,stav,103,103,101,2,0,0,0,101,0,1,15,45,40,2
2023,bac_technologique,F,scolaire,lyon,std2a,128,128,121,2,5,2,3,123,0,11,36,51,25,5
2023,bac_technologique,F,scolaire,lyon,sthr,41,41,40,0,1,1,0,41,1,2,14,13,11,0
2023,bac_technologique,F,scolaire,lyon,sti2d,167,167,147,4,16,9,7,156,1,11,33,52,59,11
2023,bac_technologique,F,scolaire,lyon,stl,193,193,166,9,18,7,11,173,0,16,37,59,61,20
2023,bac_technologique,F,scolaire,lyon,stmg,2282,2282,1747,147,388,274,114,2021,0,29,190,633,1169,261
2023,bac_technologique,F,scolaire,martinique,st2s,181,181,162,3,16,11,5,173,0,3,14,61,95,8
2023,bac_technologique,F,scolaire,martinique,stav,5,5,5,0,0,0,0,5,0,0,0,0,5,0
2023,bac_technologique,F,scolaire,martinique,std2a,25,25,25,0,0,0,0,25,0,1,4,13,7,0
2023,bac_technologique,F,scolaire,martinique,sthr,8,8,8,0,0,0,0,8,0,0,2,4,2,0
2023,bac_technologique,F,scolaire,martinique,sti2d,23,23,19,1,3,3,0,22,0,1,4,8,9,1
2023,bac_technologique,F,scolaire,martinique,stl,26,26,20,1,5,4,1,24,0,2,0,12,10,2
2023,bac_technologique,F,scolaire,martinique,stmg,211,211,185,8,18,17,1,202,0,3,33,69,97,9
2023,bac_technologique,F,scolaire,mayotte,st2s,158,158,115,11,32,22,10,137,0,3,11,41,82,21
2023,bac_technologique,F,scolaire,mayotte,stav,9,8,2,6,0,0,0,2,0,0,0,0,2,6
2023,bac_technologique,F,scolaire,mayotte,std2a,21,21,11,2,8,5,3,16,0,1,3,4,8,5
2023,bac_technologique,F,scolaire,mayotte,sthr,20,20,16,0,4,1,3,17,0,0,1,3,13,3
2023,bac_technologique,F,scolaire,mayotte,sti2d,105,105,27,28,50,50,0,77,0,0,1,4,72,28
2023,bac_technologique,F,scolaire,mayotte,stl,98,98,48,7,43,39,4,87,0,1,3,10,73,11
2023,bac_technologique,F,scolaire,mayotte,stmg,688,688,290,130,268,243,25,533,0,0,17,68,448,155
2023,bac_technologique,F,scolaire,montpellier,s2tmd,4,4,4,0,0,0,0,4,0,0,3,1,0,0
2023,bac_technologique,F,scolaire,montpellier,st2s,794,794,684,18,92,65,27,749,3,25,142,256,323,45
2023,bac_technologique,F,scolaire,montpellier,stav,96,95,94,1,0,0,0,94,0,2,10,26,56,1
2023,bac_technologique,F,scolaire,montpellier,std2a,123,123,115,1,7,5,2,120,0,6,35,47,32,3
2023,bac_technologique,F,scolaire,montpellier,sthr,56,56,54,1,1,0,1,54,1,7,10,24,12,2
2023,bac_technologique,F,scolaire,montpellier,sti2d,101,101,91,5,5,4,1,95,0,3,20,21,51,6
2023,bac_technologique,F,scolaire,montpellier,stl,146,146,138,0,8,5,3,143,1,16,28,54,44,3
2023,bac_technologique,F,scolaire,montpellier,stmg,1668,1668,1353,74,241,189,52,1542,0,34,182,512,814,126
2023,bac_technologique,F,scolaire,nancy-metz,s2tmd,18,18,18,0,0,0,0,18,2,6,4,4,2,0
2023,bac_technologique,F,scolaire,nancy-metz,st2s,672,672,571,19,82,57,25,628,1,30,91,206,300,44
2023,bac_technologique,F,scolaire,nancy-metz,stav,55,55,54,1,0,0,0,54,0,0,2,25,27,1
2023,bac_technologique,F,scolaire,nancy-metz,std2a,80,80,79,0,1,1,0,80,1,11,29,20,19,0
2023,bac_technologique,F,scolaire,nancy-metz,sthr,45,45,40,0,5,4,1,44,0,3,8,15,18,1
2023,bac_technologique,F,scolaire,nancy-metz,sti2d,69,69,57,3,9,6,3,63,1,1,8,26,27,6
2023,bac_technologique,F,scolaire,nancy-metz,stl,147,147,130,5,12,5,7,135,0,11,36,38,50,12
2023,bac_technologique,F,scolaire,nancy-metz,stmg,1340,1340,1083,49,208,155,53,1238,0,15,132,386,705,102
2023,bac_technologique,F,scolaire,nantes,s2tmd,19,19,19,0,0,0,0,19,0,6,7,5,1,0
2023,bac_technologique,F,scolaire,nantes,st2s,989,989,887,18,84,49,35,936,1,30,163,368,374,53
2023,bac_technologique,F,scolaire,nantes,stav,166,166,164,2,0,0,0,164,0,0,13,70,81,2
2023,bac_technologique,F,scolaire,nantes,std2a,189,189,185,0,4,4,0,189,0,13,55,87,34,0
2023,bac_technologique,F,scolaire,nantes,sthr,67,67,64,0,3,1,2,65,0,6,15,28,16,2
2023,bac_technologique,F,scolaire,nantes,sti2d,106,106,98,2,6,3,3,101,1,4,23,38,35,5
2023,bac_technologique,F,scolaire,nantes,stl,162,162,148,4,10,6,4,154,2,10,37,60,45,8
2023,bac_technologique,F,scolaire,nantes,stmg,2221,2221,1819,86,316,216,100,2035,0,28,195,658,1154,186
2023,bac_technologique,F,scolaire,nice,s2tmd,8,8,6,1,1,1,0,7,0,0,4,2,1,1
2023,bac_technologique,F,scolaire,nice,st2s,358,358,296,13,49,37,12,333,0,12,44,104,173,25
2023,bac_technologique,F,scolaire,nice,stav,51,49,46,3,0,0,0,46,0,0,5,16,25,3
2023,bac_technologique,F,scolaire,nice,std2a,102,102,100,1,1,1,0,101,1,9,27,48,16,1
2023,bac_technologique,F,scolaire,nice,sthr,54,54,49,1,4,2,2,51,0,5,7,16,23,3
2023,bac_technologique,F,scolaire,nice,sti2d,64,64,54,1,9,8,1,62,0,2,8,27,25,2
2023,bac_technologique,F,scolaire,nice,stl,140,140,128,2,10,6,4,134,3,6,33,48,44,6
2023,bac_technologique,F,scolaire,nice,stmg,1189,1189,945,57,187,126,61,1071,2,25,148,337,559,118
2023,bac_technologique,F,scolaire,normandie,s2tmd,11,11,9,2,0,0,0,9,0,1,5,1,2,2
2023,bac_technologique,F,scolaire,normandie,st2s,882,882,716,25,141,96,45,812,3,14,111,265,419,70
2023,bac_technologique,F,scolaire,normandie,stav,166,166,157,9,0,0,0,157,0,0,13,64,80,9
2023,bac_technologique,F,scolaire,normandie,std2a,91,91,90,0,1,0,1,90,1,18,27,32,12,1
2023,bac_technologique,F,scolaire,normandie,sthr,50,50,46,1,3,2,1,48,0,2,12,19,15,2
2023,bac_technologique,F,scolaire,normandie,sti2d,115,115,104,3,8,6,2,110,0,7,20,41,42,5
2023,bac_technologique,F,scolaire,normandie,stl,187,187,153,3,31,17,14,170,0,8,36,54,72,17
2023,bac_technologique,F,scolaire,normandie,stmg,2028,2028,1524,120,384,274,110,1798,0,20,168,498,1112,230
2023,bac_technologique,F,scolaire,orleans-tours,s2tmd,11,11,11,0,0,0,0,11,1,3,2,3,2,0
2023,bac_technologique,F,scolaire,orleans-tours,st2s,530,530,452,9,69,42,27,494,2,20,76,167,229,36
2023,bac_technologique,F,scolaire,orleans-tours,stav,131,130,124,6,0,0,0,124,0,3,15,44,62,6
2023,bac_technologique,F,scolaire,orleans-tours,std2a,201,201,186,0,15,11,4,197,0,8,47,84,58,4
2023,bac_technologique,F,scolaire,orleans-tours,sthr,62,62,58,2,2,0,2,58,0,2,18,19,19,4
2023,bac_technologique,F,scolaire,orleans-tours,sti2d,80,80,70,3,7,5,2,75,0,4,11,29,31,5
2023,bac_technologique,F,scolaire,orleans-tours,stl,156,156,141,4,11,5,6,146,2,14,27,50,53,10
2023,bac_technologique,F,scolaire,orleans-tours,stmg,1581,1581,1256,67,258,176,82,1432,0,20,139,433,840,149
2023,bac_technologique,F,scolaire,paris,s2tmd,22,22,22,0,0,0,0,22,3,3,5,8,3,0
2023,bac_technologique,F,scolaire,paris,st2s,257,257,200,17,40,25,15,225,1,8,33,82,101,32
2023,bac_technologique,F,scolaire,paris,std2a,188,188,186,1,1,1,0,187,0,15,61,77,34,1
2023,bac_technologique,F,scolaire,paris,sthr,42,42,38,4,0,0,0,38,0,7,6,14,11,4
2023,bac_technologique,F,scolaire,paris,sti2d,61,61,47,2,12,11,1,58,0,4,11,11,32,3
2023,bac_technologique,F,scolaire,paris,stl,91,91,79,5,7,4,3,83,0,8,25,26,24,8
2023,bac_technologique,F,scolaire,paris,stmg,1033,1033,808,68,157,116,41,924,0,19,102,300,503,109
2023,bac_technologique,F,scolaire,poitiers,st2s,388,388,339,8,41,26,15,365,2,12,63,126,162,23
2023,bac_technologique,F,scolaire,poitiers,stav,89,89,82,7,0,0,0,82,0,2,8,33,39,7
2023,bac_technologique,F,scolaire,poitiers,std2a,111,111,108,2,1,0,1,108,0,5,26,53,24,3
2023,bac_technologique,F,scolaire,poitiers,sthr,39,39,38,0,1,0,1,38,0,3,14,13,8,1
2023,bac_technologique,F,scolaire,poitiers,sti2d,44,44,37,1,6,5,1,42,0,0,7,17,18,2
2023,bac_technologique,F,scolaire,poitiers,stl,60,60,54,2,4,4,0,58,2,6,14,23,13,2
2023,bac_technologique,F,scolaire,poitiers,stmg,957,957,766,40,151,116,35,882,0,5,91,270,516,75
2023,bac_technologique,F,scolaire,reims,s2tmd,3,3,3,0,0,0,0,3,0,0,1,1,1,0
2023,bac_technologique,F,scolaire,reims,st2s,331,331,268,12,51,36,15,304,1,7,42,101,153,27
2023,bac_technologique,F,scolaire,reims,stav,64,63,61,2,0,0,0,61,0,0,6,20,35,2
2023,bac_technologique,F,scolaire,reims,std2a,75,75,70,0,5,3,2,73,1,5,14,29,24,2
2023,bac_technologique,F,scolaire,reims,sthr,12,12,11,0,1,0,1,11,0,1,3,6,1,1
2023,bac_technologique,F,scolaire,reims,sti2d,38,38,31,1,6,4,2,35,0,1,5,12,17,3
2023,bac_technologique,F,scolaire,reims,stl,38,38,34,1,3,1,2,35,0,1,8,14,12,3
2023,bac_technologique,F,scolaire,reims,stmg,782,782,588,43,151,101,50,689,0,8,47,193,441,93
2023,bac_technologique,F,scolaire,rennes,s2tmd,15,15,15,0,0,0,0,15,0,4,7,4,0,0
2023,bac_technologique,F,scolaire,rennes,st2s,834,834,753,13,68,41,27,794,0,30,148,302,314,40
2023,bac_technologique,F,scolaire,rennes,stav,211,211,206,5,0,0,0,206,0,1,22,80,103,5
2023,bac_technologique,F,scolaire,rennes,std2a,119,119,119,0,0,0,0,119,0,19,55,39,6,0
2023,bac_technologique,F,scolaire,rennes,sthr,50,50,50,0,0,0,0,50,0,4,13,20,13,0
2023,bac_technologique,F,scolaire,rennes,sti2d,122,122,115,2,5,2,3,117,0,9,28,53,27,5
2023,bac_technologique,F,scolaire,rennes,stl,78,78,72,1,5,4,1,76,0,5,18,29,24,2
2023,bac_technologique,F,scolaire,rennes,stmg,2373,2373,2023,41,309,224,85,2247,0,28,223,835,1161,126
2023,bac_technologique,F,scolaire,strasbourg,st2s,463,463,386,19,58,37,21,423,3,16,68,135,201,40
2023,bac_technologique,F,scolaire,strasbourg,stav,51,51,50,1,0,0,0,50,0,2,4,18,26,1
2023,bac_technologique,F,scolaire,strasbourg,std2a,80,80,80,0,0,0,0,80,0,15,35,27,3,0
2023,bac_technologique,F,scolaire,strasbourg,sthr,69,69,65,1,3,2,1,67,0,11,17,23,16,2
2023,bac_technologique,F,scolaire,strasbourg,sti2d,69,69,61,3,5,5,0,66,1,1,11,22,31,3
2023,bac_technologique,F,scolaire,strasbourg,stl,162,162,137,9,16,5,11,142,4,18,32,47,41,20
2023,bac_technologique,F,scolaire,strasbourg,stmg,966,966,764,36,166,112,54,876,0,25,121,266,464,90
2023,bac_technologique,F,scolaire,toulouse,s2tmd,17,17,17,0,0,0,0,17,6,1,7,3,0,0
2023,bac_technologique,F,scolaire,toulouse,st2s,797,797,690,29,78,53,25,743,2,28,133,267,313,54
2023,bac_technologique,F,scolaire,toulouse,stav,193,192,189,3,0,0,0,189,0,5,37,79,68,3
2023,bac_technologique,F,scolaire,toulouse,std2a,136,136,132,2,2,2,0,134,2,17,32,68,15,2
2023,bac_technologique,F,scolaire,toulouse,sthr,51,51,48,0,3,2,1,50,1,3,16,18,12,1
2023,bac_technologique,F,scolaire,toulouse,sti2d,111,111,102,3,6,3,3,105,0,11,23,36,35,6
2023,bac_technologique,F,scolaire,toulouse,stl,197,197,176,2,19,7,12,183,1,7,38,72,65,14
2023,bac_technologique,F,scolaire,toulouse,stmg,1521,1521,1294,51,176,125,51,1419,1,32,206,520,660,102
2023,bac_technologique,F,scolaire,versailles,s2tmd,13,13,13,0,0,0,0,13,1,3,6,3,0,0
2023,bac_technologique,F,scolaire,versailles,st2s,1493,1493,1164,80,249,129,120,1293,3,43,195,414,638,200
2023,bac_technologique,F,scolaire,versailles,stav,42,42,42,0,0,0,0,42,0,0,5,16,21,0
2023,bac_technologique,F,scolaire,versailles,std2a,166,166,160,3,3,3,0,163,0,6,53,71,33,3
2023,bac_technologique,F,scolaire,versailles,sthr,59,59,50,2,7,3,4,53,0,5,13,18,17,6
2023,bac_technologique,F,scolaire,versailles,sti2d,221,221,177,12,32,26,6,203,1,12,29,52,109,18
2023,bac_technologique,F,scolaire,versailles,stl,298,298,242,14,42,19,23,261,0,21,51,91,98,37
2023,bac_technologique,F,scolaire,versailles,stmg,4234,4234,3205,255,774,591,183,3796,1,45,373,1103,2274,438
2023,bac_technologique,M,enseignement_a_distance,aix-marseille,st2s,2,2,0,1,1,1,0,1,0,0,0,0,1,1
2023,bac_technologique,M,enseignement_a_distance,aix-marseille,stmg,8,8,5,2,1,1,0,6,0,1,1,2,2,2
2023,bac_technologique,M,enseignement_a_distance,amiens,stmg,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,besancon,stmg,4,4,2,1,1,1,0,3,0,0,0,0,3,1
2023,bac_technologique,M,enseignement_a_distance,bordeaux,st2s,2,2,1,1,0,0,0,1,0,0,0,1,0,1
2023,bac_technologique,M,enseignement_a_distance,bordeaux,stmg,12,12,8,3,1,0,1,8,0,0,0,1,7,4
2023,bac_technologique,M,enseignement_a_distance,corse,st2s,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,corse,stmg,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,creteil,st2s,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,creteil,stmg,6,6,4,2,0,0,0,4,0,0,0,0,4,2
2023,bac_technologique,M,enseignement_a_distance,dijon,st2s,2,2,1,1,0,0,0,1,0,0,0,0,1,1
2023,bac_technologique,M,enseignement_a_distance,dijon,stmg,7,7,4,3,0,0,0,4,0,0,0,2,2,3
2023,bac_technologique,M,enseignement_a_distance,grenoble,st2s,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,grenoble,stmg,8,8,4,3,1,1,0,5,0,0,0,2,3,3
2023,bac_technologique,M,enseignement_a_distance,guadeloupe,stmg,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,la_reunion,stmg,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,lille,stmg,7,7,3,2,2,2,0,5,0,0,0,1,4,2
2023,bac_technologique,M,enseignement_a_distance,lyon,st2s,4,4,2,2,0,0,0,2,0,0,0,0,2,2
2023,bac_technologique,M,enseignement_a_distance,lyon,stmg,6,6,2,1,3,2,1,4,0,0,0,1,3,2
2023,bac_technologique,M,enseignement_a_distance,martinique,stmg,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,montpellier,st2s,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,montpellier,stmg,17,17,11,4,2,2,0,13,0,0,1,4,8,4
2023,bac_technologique,M,enseignement_a_distance,nancy-metz,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,nancy-metz,stmg,2,2,2,0,0,0,0,2,0,0,0,0,2,0
2023,bac_technologique,M,enseignement_a_distance,nantes,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,nantes,stmg,4,4,4,0,0,0,0,4,0,0,1,0,3,0
2023,bac_technologique,M,enseignement_a_distance,nice,stmg,7,7,3,2,2,1,1,4,0,0,0,2,2,3
2023,bac_technologique,M,enseignement_a_distance,normandie,stmg,9,9,2,6,1,1,0,3,0,0,0,1,2,6
2023,bac_technologique,M,enseignement_a_distance,orleans-tours,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,orleans-tours,stmg,6,6,2,0,4,2,2,4,0,0,0,1,3,2
2023,bac_technologique,M,enseignement_a_distance,paris,stmg,6,6,5,0,1,1,0,6,0,0,0,2,4,0
2023,bac_technologique,M,enseignement_a_distance,poitiers,stmg,3,3,1,0,2,1,1,2,0,0,0,0,2,1
2023,bac_technologique,M,enseignement_a_distance,reims,stmg,4,4,2,2,0,0,0,2,0,0,1,1,0,2
2023,bac_technologique,M,enseignement_a_distance,rennes,stmg,10,10,7,2,1,1,0,8,0,0,0,4,4,2
2023,bac_technologique,M,enseignement_a_distance,strasbourg,stmg,4,4,1,3,0,0,0,1,0,0,0,1,0,3
2023,bac_technologique,M,enseignement_a_distance,toulouse,st2s,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2023,bac_technologique,M,enseignement_a_distance,toulouse,stmg,4,4,4,0,0,0,0,4,0,0,0,3,1,0
2023,bac_technologique,M,enseignement_a_distance,versailles,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2023,bac_technologique,M,enseignement_a_distance,versailles,stmg,17,17,7,7,3,3,0,10,0,0,0,2,8,7
2023,bac_technologique,M,individuel,aix-marseille,st2s,6,6,0,5,1,1,0,1,0,0,0,0,1,5
2023,bac_technologique,M,individuel,aix-marseille,sthr,8,8,8,0,0,0,0,8,0,1,2,2,3,0
2023,bac_technologique,M,individuel,aix-marseille,sti2d,7,7,0,6,1,0,1,0,0,0,0,0,0,7
2023,bac_technologique,M,individuel,aix-marseille,stl,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2023,bac_technologique,M,individuel,aix-marseille,stmg,44,44,20,19,5,5,0,25,0,0,0,9,16,19
2023,bac_technologique,M,individuel,amiens,st2s,3,3,1,2,0,0,0,1,0,0,0,0,1,2
2023,bac_technologique,M,individuel,amiens,sti2d,5,5,0,3,2,1,1,1,0,0,0,0,1,4
2023,bac_technologique,M,individuel,amiens,stl,1,1,0,1,0,0,0,0,0,0,0,0,0,1
